,,,,,,,,
,id,accountId,createdAt,updatedAt,expenses,grossProfit,grossRevenue,netProfit
,01JP1K832XDF1W33XZAVGXPGEJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-11 03:16:21.222,2025-03-11 03:16:21.222,195391,-17449,297154,-212840
,01JP1K84QG92ZEC9FHE2AQK12A,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-11 03:16:22.912,2025-03-11 03:16:22.912,195391,-17449,297154,-212840
,01JP1K86CW7P99ATPE00Z9P164,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-11 03:16:24.625,2025-03-11 03:16:24.625,195391,-17449,297154,-212840
,01JP1K8820MCYZX5XE7ZC7JQCB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-11 03:16:26.371,2025-03-11 03:16:26.371,195391,-17449,297154,-212840
,01JP1K89WES56Y29HJMGMG3RKR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-11 03:16:28.241,2025-03-11 03:16:28.241,195391,-17449,297154,-212840
,01JP45M117BM8N5Z12TRTP71RH,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:15:55.603,2025-03-12 03:15:55.603,195391,-17449,297154,-212840
,01JP45M2VMH7FMJEG69DR8V70K,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:15:57.442,2025-03-12 03:15:57.442,195391,-17449,297154,-212840
,01JP45M4GBAW7TASYHGFW7J2Y6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:15:59.13,2025-03-12 03:15:59.13,195391,-17449,297154,-212840
,01JP45M61NYGW7P3XAJB4AT2X6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:00.704,2025-03-12 03:16:00.704,195391,-17449,297154,-212840
,01JP45M7Q6NRM1BP7Z8J3PG3YD,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:02.416,2025-03-12 03:16:02.416,195391,-17449,297154,-212840
,01JP45M9D85M2DXBD8Y94JJGD5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:04.152,2025-03-12 03:16:04.152,195391,-17449,297154,-212840
,01JP45MB4416SB3336D7KVQ62J,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:05.984,2025-03-12 03:16:05.984,195391,-17449,297154,-212840
,01JP45MCZ1758MJ2F8Y5HNEBP7,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:07.786,2025-03-12 03:16:07.786,195391,-17449,297154,-212840
,01JP45MEN5TJ87RD4FTRB7YBH8,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:09.523,2025-03-12 03:16:09.523,195391,-17449,297154,-212840
,01JP45MGCM2WGR6RKQ68MKVFQB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:11.315,2025-03-12 03:16:11.315,195391,-17449,297154,-212840
,01JP45MJ1J9NJ012KQAKMGGVRN,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:13.004,2025-03-12 03:16:13.004,195391,-17449,297154,-212840
,01JP45MKVAVPPDZN15D9RAH2VJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:14.844,2025-03-12 03:16:14.844,195391,-17449,297154,-212840
,01JP45MNSYPWY2DS50HXQK5Y6K,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:16.905,2025-03-12 03:16:16.905,195391,-17449,297154,-212840
,01JP45MQQ45H42H3RC0903Y981,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:18.812,2025-03-12 03:16:18.812,195391,-17449,297154,-212840
,01JP45MSH066HZNXXRRW6H374A,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:20.663,2025-03-12 03:16:20.663,195391,-17449,297154,-212840
,01JP45MV9HGS3EATA8Y6RTEAYQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-12 03:16:22.475,2025-03-12 03:16:22.475,195391,-17449,297154,-212840
,01JP6R2JX32W6R0DN3P3R0HCJJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:16:55.85,2025-03-13 03:16:55.85,195391,-17449,297154,-212840
,01JP6R2MC494EP2ZS1WJ7QGPT5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:16:57.349,2025-03-13 03:16:57.349,195391,-17449,297154,-212840
,01JP6R2NRMQGAKJQ4961G5T0MW,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:16:58.774,2025-03-13 03:16:58.774,195391,-17449,297154,-212840
,01JP6R2Q4C21BEPY2SJ10V4J3X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:00.178,2025-03-13 03:17:00.178,195391,-17449,297154,-212840
,01JP6R2RJ7AV4CNT4Y9BFCQBT7,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:01.641,2025-03-13 03:17:01.641,195391,-17449,297154,-212840
,01JP6R2T0J4R17XSC2G0JEMXT8,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:03.123,2025-03-13 03:17:03.123,195391,-17449,297154,-212840
,01JP6R2VD9FQABYB2TQHMHG2FS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:04.555,2025-03-13 03:17:04.555,195391,-17449,297154,-212840
,01JP6R2WS8ZDFX2G26H2BN02KE,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:05.961,2025-03-13 03:17:05.961,195391,-17449,297154,-212840
,01JP6R2Y6BZ3DCNVSJP5GX92PG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:07.406,2025-03-13 03:17:07.406,195391,-17449,297154,-212840
,01JP6R2ZJDHS6NAPGRNGQYX032,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:08.815,2025-03-13 03:17:08.815,195391,-17449,297154,-212840
,01JP6R30YH3FST0ZCNV7V95E5E,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:10.226,2025-03-13 03:17:10.226,195391,-17449,297154,-212840
,01JP6R3297JPM83QEKT73KY317,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:11.592,2025-03-13 03:17:11.592,195391,-17449,297154,-212840
,01JP6R33MC4FH0NA69DB3AMKDR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:12.974,2025-03-13 03:17:12.974,195391,-17449,297154,-212840
,01JP6R350EGC77DNS16WM4SNFA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:14.383,2025-03-13 03:17:14.383,195391,-17449,297154,-212840
,01JP6R36BHB4CMST2SPJP92X4R,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:15.762,2025-03-13 03:17:15.762,195391,-17449,297154,-212840
,01JP6R39K03521GASR8X912YH6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:19.469,2025-03-13 03:17:19.469,195391,-17449,297154,-212840
,01JP6R3D9ZHEWBYN01TMZV2AVP,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:22.886,2025-03-13 03:17:22.886,195391,-17449,297154,-212840
,01JP6R3ERYNG73CPF6MTAW7BCG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:24.384,2025-03-13 03:17:24.384,195391,-17449,297154,-212840
,01JP6R3G4JF6FR4B4B5PG3H762,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:25.779,2025-03-13 03:17:25.779,195391,-17449,297154,-212840
,01JP6R3HF690VT0Y9ZSE97MV8M,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:27.145,2025-03-13 03:17:27.145,195391,-17449,297154,-212840
,01JP6R3JTPY3CYRAZ3E9TA8PP5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:28.535,2025-03-13 03:17:28.535,195391,-17449,297154,-212840
,01JP6R3M5VNAKWTBJWTR24M1DX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:29.916,2025-03-13 03:17:29.916,195391,-17449,297154,-212840
,01JP6R3NGQ4NJK7YDZBX8TPKY7,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:31.288,2025-03-13 03:17:31.288,195391,-17449,297154,-212840
,01JP6R3PTJW3KN784RFAETC1BY,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-13 03:17:32.627,2025-03-13 03:17:32.627,195391,-17449,297154,-212840
,01JP9D0Y5E8V0BBJE736VMRTER,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:01:30.869,2025-03-14 04:01:30.869,195391,-17449,297154,-212840
,01JP9D10FTMM19NTSZJZPBQAEM,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:01:33.288,2025-03-14 04:01:33.288,195391,-17449,297154,-212840
,01JP9D1K6W0HPHN2M7NR5S4ZCP,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:01:52.69,2025-03-14 04:01:52.69,195391,-17449,297154,-212840
,01JP9D217DWQH9AWFFHERH1STR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:02:06.99,2025-03-14 04:02:06.99,195391,-17449,297154,-212840
,01JP9D2NEPTFSBSDEH6CBJ4DM3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:02:27.974,2025-03-14 04:02:27.974,195391,-17449,297154,-212840
,01JP9D6EX7ESEDYCP9RKBF3GTS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:31.827,2025-03-14 04:04:31.827,195391,-17449,297154,-212840
,01JP9D6GF9FJAC1YA860QT9HX8,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:33.386,2025-03-14 04:04:33.386,195391,-17449,297154,-212840
,01JP9D6JB4S3YH51JEVQMZBA7H,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:35.302,2025-03-14 04:04:35.302,195391,-17449,297154,-212840
,01JP9D6M1K0R2S9TRANET720BF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:37.044,2025-03-14 04:04:37.044,195391,-17449,297154,-212840
,01JP9D6NHQG3JHN5BYBZQWCBDR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:38.584,2025-03-14 04:04:38.584,195391,-17449,297154,-212840
,01JP9D6QG77FXV6CZBCB1G4A1Y,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:40.584,2025-03-14 04:04:40.584,195391,-17449,297154,-212840
,01JP9D6SR3T72RDWQ31RE32ME0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:42.885,2025-03-14 04:04:42.885,195391,-17449,297154,-212840
,01JP9D6VKRH4032YV8R5R5TD2Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:44.907,2025-03-14 04:04:44.907,195391,-17449,297154,-212840
,01JP9D6Y0B55T5NGKNB6WRQJD0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:47.298,2025-03-14 04:04:47.298,195391,-17449,297154,-212840
,01JP9D713FFE5VV439MSZTCV63,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:50.576,2025-03-14 04:04:50.576,195391,-17449,297154,-212840
,01JP9D7551BYRX7EC64K2PZS81,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:04:54.721,2025-03-14 04:04:54.721,195391,-17449,297154,-212840
,01JP9D8WVMB3T61ZSYEBF8NYJP,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-14 04:05:51.927,2025-03-14 04:05:51.927,195391,-17449,297154,-212840
,01JPBWTPBG063CGRWPBY3Z56FX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:12.416,2025-03-15 03:16:12.416,195391,-17449,297154,-212840
,01JPBWTSAV3M9K2N63CPJ2CAWB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:15.436,2025-03-15 03:16:15.436,195391,-17449,297154,-212840
,01JPBWTWC5E91A8JM9PG95VQ92,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:18.556,2025-03-15 03:16:18.556,195391,-17449,297154,-212840
,01JPBWTZWCAWWMHSPNNBTQVZBM,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:22.155,2025-03-15 03:16:22.155,195391,-17449,297154,-212840
,01JPBWV3JJVYQD7SH2T3EGZ73M,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:25.939,2025-03-15 03:16:25.939,195391,-17449,297154,-212840
,01JPBWV7D62JP54C98R8CQVFAV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:29.866,2025-03-15 03:16:29.866,195391,-17449,297154,-212840
,01JPBWVBTRM1419QHVA4V38BSF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:34.452,2025-03-15 03:16:34.452,195391,-17449,297154,-212840
,01JPBWVFX5T7XXYKDD121119PE,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:38.56,2025-03-15 03:16:38.56,195391,-17449,297154,-212840
,01JPBWVM2573TYYZB2MBGVGS7X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:42.812,2025-03-15 03:16:42.812,195391,-17449,297154,-212840
,01JPBWVYXNMXMA0TNSD8254F89,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:53.908,2025-03-15 03:16:53.908,195391,-17449,297154,-212840
,01JPBWW1F04TCJQPD2RTWFB46E,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:56.515,2025-03-15 03:16:56.515,195391,-17449,297154,-212840
,01JPBWW48XNYQH3AYPQWPTQPAE,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:16:59.4,2025-03-15 03:16:59.4,195391,-17449,297154,-212840
,01JPBWW6SVP8M8H6409WYQ31ER,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:02.017,2025-03-15 03:17:02.017,195391,-17449,297154,-212840
,01JPBWW9XZ1Q1VBJQYQDBB3AMV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:05.177,2025-03-15 03:17:05.177,195391,-17449,297154,-212840
,01JPBWWCVDXT1F0P37JQTWNBDB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:08.253,2025-03-15 03:17:08.253,195391,-17449,297154,-212840
,01JPBWWG2CFW1D35Q0B19YHJV2,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:11.477,2025-03-15 03:17:11.477,195391,-17449,297154,-212840
,01JPBWWKTWZGS5N7V7ZCD7A3RF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:15.354,2025-03-15 03:17:15.354,195391,-17449,297154,-212840
,01JPBWWPS6GVPVR4G4QAKHQQSC,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:18.374,2025-03-15 03:17:18.374,195391,-17449,297154,-212840
,01JPBWWTKFF8CJ4Y44AN5NY75H,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:22.262,2025-03-15 03:17:22.262,195391,-17449,297154,-212840
,01JPBWWY7ZSWMB83N5ZKXSDS79,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:26.01,2025-03-15 03:17:26.01,195391,-17449,297154,-212840
,01JPBWX2E2NDFBNWAFAA5NV349,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:30.325,2025-03-15 03:17:30.325,195391,-17449,297154,-212840
,01JPBWX68E3E6MBRMCKP1EE320,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:34.244,2025-03-15 03:17:34.244,195391,-17449,297154,-212840
,01JPBWXAPQ0N8F106MQ7RFZ6Y0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:38.813,2025-03-15 03:17:38.813,195391,-17449,297154,-212840
,01JPBWXE8BZTEFS2WAXFZZBFJA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:17:42.402,2025-03-15 03:17:42.402,195391,-17449,297154,-212840
,01JPBWYG4KMYXHSV7X2E6N57MX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:18:17.094,2025-03-15 03:18:17.094,195391,-17449,297154,-212840
,01JPBWYJRE3V84NY7RNPVRKMZC,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-15 03:18:19.778,2025-03-15 03:18:19.778,195391,-17449,297154,-212840
,01JPEF6E02RWK3TNQQCZYQSCF2,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:40.247,2025-03-16 03:15:40.247,195391,-17449,297154,-212840
,01JPEF6G2HSX1N6JVFA1DWH933,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:42.368,2025-03-16 03:15:42.368,195391,-17449,297154,-212840
,01JPEF6J6TBCSTSEENFY72YZP4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:44.562,2025-03-16 03:15:44.562,195391,-17449,297154,-212840
,01JPEF6M44RZHKKSQFZ3MD6JSA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:46.504,2025-03-16 03:15:46.504,195391,-17449,297154,-212840
,01JPEF6P56WT1BX326YYF43P3Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:48.586,2025-03-16 03:15:48.586,195391,-17449,297154,-212840
,01JPEF6R741Y7C4W62T39YPPKB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:50.718,2025-03-16 03:15:50.718,195391,-17449,297154,-212840
,01JPEF6TB0Y0VR7CHYB5CNHZRF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:52.925,2025-03-16 03:15:52.925,195391,-17449,297154,-212840
,01JPEF6WM3MPVH9P1E3ZRMY6P3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:55.237,2025-03-16 03:15:55.237,195391,-17449,297154,-212840
,01JPEF6ZFNWNXHC70C0MC7GY8X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:15:58.152,2025-03-16 03:15:58.152,195391,-17449,297154,-212840
,01JPEF71YHVNK4DD31B34J4WCV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:00.665,2025-03-16 03:16:00.665,195391,-17449,297154,-212840
,01JPEF74957DXQZEJND08DNX1Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:03.057,2025-03-16 03:16:03.057,195391,-17449,297154,-212840
,01JPEF76ZX2X8TXA07VA1DAJ9D,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:05.848,2025-03-16 03:16:05.848,195391,-17449,297154,-212840
,01JPEF79CV75SGSCNPBWJPKND2,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:08.293,2025-03-16 03:16:08.293,195391,-17449,297154,-212840
,01JPEF7BSNE8W2RNF3D93YD689,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:10.767,2025-03-16 03:16:10.767,195391,-17449,297154,-212840
,01JPEF7EJ2HQ9VMATJMKXQ2000,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:13.69,2025-03-16 03:16:13.69,195391,-17449,297154,-212840
,01JPEF7HFJW40GZ8M3GTSAKTDN,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:16.597,2025-03-16 03:16:16.597,195391,-17449,297154,-212840
,01JPEF7MKNKVR5KZVW8KN6X3KA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:19.816,2025-03-16 03:16:19.816,195391,-17449,297154,-212840
,01JPEF7Q36YVMPKXAHP6FRR7ZF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-16 03:16:22.343,2025-03-16 03:16:22.343,195391,-17449,297154,-212840
,01JPH1M8MCQ3M2PZ3R4RN8JZ4P,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:16.658,2025-03-17 03:16:16.658,195391,-17449,297154,-212840
,01JPH1MA30GHV29EHZ2GBT0KQS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:18.146,2025-03-17 03:16:18.146,195391,-17449,297154,-212840
,01JPH1MBHTJBXBPT1G3K7YF73C,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:19.643,2025-03-17 03:16:19.643,195391,-17449,297154,-212840
,01JPH1MCYYEFMCC3GGGQFJF6CB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:21.088,2025-03-17 03:16:21.088,195391,-17449,297154,-212840
,01JPH1MEB607VEF6CMP5EJT9V2,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:22.503,2025-03-17 03:16:22.503,195391,-17449,297154,-212840
,01JPH1MFQ0KB54CSXKRKJD23DV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:23.905,2025-03-17 03:16:23.905,195391,-17449,297154,-212840
,01JPH1MH3027QEM0BGSC4GFCG7,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:25.313,2025-03-17 03:16:25.313,195391,-17449,297154,-212840
,01JPH1MJG1N21SD5BXD83ERD33,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:26.754,2025-03-17 03:16:26.754,195391,-17449,297154,-212840
,01JPH1MKXSF8C94TCKQ3T6AAK0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:28.218,2025-03-17 03:16:28.218,195391,-17449,297154,-212840
,01JPH1MN92W4D6EAK46SXMY7PZ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:29.604,2025-03-17 03:16:29.604,195391,-17449,297154,-212840
,01JPH1MPNQ12S50XCYTD2X38HS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:31.033,2025-03-17 03:16:31.033,195391,-17449,297154,-212840
,01JPH1MR5X1KARHVZ42WDG14Y1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:32.574,2025-03-17 03:16:32.574,195391,-17449,297154,-212840
,01JPH1MSHB289N9RNXYV0K1AZR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:33.965,2025-03-17 03:16:33.965,195391,-17449,297154,-212840
,01JPH1MTZ2WVVHYGA0WW02SWHG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:35.428,2025-03-17 03:16:35.428,195391,-17449,297154,-212840
,01JPH1MWAWKZ3147TH5M2YGHCQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:36.829,2025-03-17 03:16:36.829,195391,-17449,297154,-212840
,01JPH1MXQP93H8KE0YGN8P979P,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:38.263,2025-03-17 03:16:38.263,195391,-17449,297154,-212840
,01JPH1MZ3FMRAVBVG7JN3A1Z58,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:39.664,2025-03-17 03:16:39.664,195391,-17449,297154,-212840
,01JPH1N0FR6QVBPDPXW7PPCDG0,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-17 03:16:41.082,2025-03-17 03:16:41.082,195391,-17449,297154,-212840
,01JPKWED2H8M29NFPH0WM89BY9,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:43:25.365,2025-03-18 05:43:25.365,195391,-17449,297154,-212840
,01JPKWF04BNNFXP3FECGRQZAFF,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:43:45.028,2025-03-18 05:43:45.028,195391,-17449,297154,-212840
,01JPKWFMBA4MJYVTTHQ7DNGZ2T,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:44:05.445,2025-03-18 05:44:05.445,195391,-17449,297154,-212840
,01JPKWG26MX78QXN9CHGKHY518,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:44:19.628,2025-03-18 05:44:19.628,195391,-17449,297154,-212840
,01JPKWHJKG7YGKE86V391JW5E9,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:08.978,2025-03-18 05:45:08.978,195391,-17449,297154,-212840
,01JPKWHMSVFFJY6RPANP9Z6VJ1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:11.228,2025-03-18 05:45:11.228,195391,-17449,297154,-212840
,01JPKWHPFRQZC21YHXE26NAHDT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:12.953,2025-03-18 05:45:12.953,195391,-17449,297154,-212840
,01JPKWHRADAHMXT0Y36S7MZZ4Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:14.83,2025-03-18 05:45:14.83,195391,-17449,297154,-212840
,01JPKWHW499MMS0DGPFTJEDZCB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:18.73,2025-03-18 05:45:18.73,195391,-17449,297154,-212840
,01JPKWHZ2XVE77Z5G5FYTXSE6X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:21.769,2025-03-18 05:45:21.769,195391,-17449,297154,-212840
,01JPKWJ11WVC3HAA2G0XA11ATS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:23.963,2025-03-18 05:45:23.963,195391,-17449,297154,-212840
,01JPKWJ3NG01EWZM6K1SVRHTWV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:26.489,2025-03-18 05:45:26.489,195391,-17449,297154,-212840
,01JPKWJ68PM26HG6X2ZK8DDAWS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:29.214,2025-03-18 05:45:29.214,195391,-17449,297154,-212840
,01JPKWJ9D2H6JDZNPS85N63ZGG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:32.529,2025-03-18 05:45:32.529,195391,-17449,297154,-212840
,01JPKWJMKVNX4GNFX5D11B34WR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:45:44.192,2025-03-18 05:45:44.192,195391,-17449,297154,-212840
,01JPKWKSFGA5HP3BD10MDWWF51,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:46:23.765,2025-03-18 05:46:23.765,195391,-17449,297154,-212840
,01JPKWMAA2D882BYYP9DY96X74,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:46:39.118,2025-03-18 05:46:39.118,195391,-17449,297154,-212840
,01JPKWMZ9QV2280ZF9FR6SG4PR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:47:00.461,2025-03-18 05:47:00.461,195391,-17449,297154,-212840
,01JPKWNKHY1HB1BJFQ032VZ4CR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:47:21.293,2025-03-18 05:47:21.293,195391,-17449,297154,-212840
,01JPKWNNE34S4H25KWQ0PPWXS3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-18 05:47:22.948,2025-03-18 05:47:22.948,195391,-17449,297154,-212840
,01JPP6SWXM9TVTPMTK6GXCD1H4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-19 03:22:56.406,2025-03-19 03:22:56.406,195391,-17449,297154,-212840
